institution_id,project_id_number
10441,262011051
10441,5299834
10441,5122696
10441,5122690
10441,161672898
10441,5259100
10441,156758938
10441,61580787
10441,201192839
10441,5280986
10441,5188326
10441,5228966
10441,5329566
10441,194436383
10441,5278860
10441,28238829
10441,223867934
10441,5407208
10441,165233813
10441,5293264
10441,18386515
10441,5420779
10441,5368092
10441,263535475
10441,5452282
10441,5451418
10441,5403620
10441,5410130
10441,5353896
10441,5349887
10441,5353892
10441,5147192
10441,188417705
20769722,5446464
20769722,5301156
20769722,5412927
20769722,36004408
20769722,36003657
20769722,5301064
20769722,5399885
20769722,227674557
20769722,5399757
20769722,227672301
21091296,262622315
163535503,5456812
20768692,318862666
20768692,5386630
13026,5297872
20768090,5379557
47038970,5279378
47038970,5290216
47038970,5484524
320435202,236449926
21093500,392026931
21093500,392201168
240510077,242474308
280356714,269953372
20754676,5309426
10140,285825712
10140,326321085
10140,5143608
10140,5178620
10140,36207724
10140,272909
10140,24799710
13043021,279146812
234395179,233989331
40321516,355191992
40321516,265423569
40321516,5206002
275017461,275016472
18898597,267605795
18898597,347940645
18898597,391347986
18898597,319264552
18898597,92730670
18898597,159745067
267076599,389429869
267076599,279969851
10263,133733460
10263,282211407
317232166,319077599
216575561,65451773
66782628,224625316
66782628,22241365
324871649,324893917
39523027,319182766
39523027,5281306
39523027,5353483
39523027,5445283
39523027,12980094
39523027,31783201
39523027,5206694
39523027,5385575
39523027,5469831
39523027,5385543
39523027,273305
10082,361140270
10082,276989061
10082,203331805
10082,203261968
10082,203350957
10082,362567360
10082,203747449
10082,203268975
10082,362583816
10082,362466861
10082,362460405
10082,5449732
10082,5448792
10082,146496795
10082,5393774
10082,169835518
10082,5263308
10082,5235370
10082,5193500
10082,203332114
10082,5448769
10082,5458045
10082,5448812
10082,5235364
10082,5236932
10082,203331259
10082,5449740
10082,127037405
10082,41960361
10082,203356419
10082,5449742
10082,203354420
10082,203356129
10082,5193424
10082,5192992
10082,386428504
10082,386428147
10082,386428347
10082,386429255
10082,314665159
10082,353859500
10082,5259162
10082,158706757
10082,35039629
10082,158702285
10082,35102328
10082,271277850
10082,323230386
10082,289328479
10082,281937660
10082,322114349
10082,266468354
10082,29735732
10082,5176676
10082,5378114
10082,5391939
10082,5357341
10082,190169462
10082,5356888
10082,5193506
10082,191707420
10082,5252904
10082,5440931
10082,5330472
10082,5262050
10082,5324990
10082,233738862
10082,82675014
10082,173134848
10082,5412658
10082,5393721
10082,5418986
10082,5193418
10082,5256356
10082,5362029
10082,36371730
10082,5394139
10082,189525432
10082,189526079
10082,189712075
10082,265297395
10082,265234067
10082,189503880
10082,189523351
10082,189523079
10082,138713538
10082,265237849
10082,189650921
10082,5149582
10082,189653771
10082,189715941
10082,189710724
10082,5356351
10082,5149588
10082,5149366
10082,5443163
10082,5149360
10082,5483051
10082,5443151
10082,24838972
25843692,25802982
30073,268620532
30073,346138271
30073,5384389
30073,210536680
30073,113703978
30073,5386245
30073,5424037
30073,246609904
30073,224837277
30073,27030731
30073,290025802
30073,269035533
30073,193728575
30073,269009167
30073,264061860
30073,214445284
37640744,264304059
37640744,103012103
9731819,290826165
75404535,391502515
75404535,391058966
75404535,391070020
75404535,322983123
75404535,267690214
75404535,391178378
75404535,391059743
75404535,282130462
75404535,246172612
75404535,267031803
75404535,391056645
75404535,282295808
75404535,324231889
75404535,336022083
75404535,391059800
75404535,283072193
75404535,265795383
75404535,267605795
75404535,391033695
75404535,266459926
75404535,390597941
75404535,282874578
75404535,322917577
75404535,282205794
75404535,391060249
75404535,284346881
75404535,282226934
75404535,249041160
75404535,391073923
75404535,282494939
75404535,246506239
75404535,391059617
75404535,391166847
75404535,282369042
75404535,267464059
75404535,391088465
75404535,282669151
75404535,282964770
75404535,233690566
75404535,210762288
75404535,231489005
75404535,206778533
75404535,39871209
75404535,249365894
75404535,246713672
75404535,212264940
75404535,234234843
75404535,212042855
75404535,232171657
75404535,231433761
75404535,232394966
75404535,231258561
75404535,211012128
75404535,212461092
75404535,163188865
75404535,232633309
75404535,267459210
75404535,209543957
75404535,234021884
75404535,235802993
75404535,62727289
75404535,75015413
258458906,258457509
387164202,398311091
9730739,270149470
169210436,169187765
10256,324324372
10256,257515868
10256,126750370
10256,327766007
10256,271439227
10256,327959918
10256,69978084
10256,5276798
10256,5410758
10256,5401931
10256,5306278
10256,39604706
10256,5330066
10256,5144110
10256,229971929
10256,5355226
10256,39113297
10256,49947431
10256,5314622
10256,5295988
10256,5267042
10256,50131416
10256,5296796
10256,5358352
10256,31373766
10256,5388820
10256,5100186
10256,167642953
10256,46076684
10256,5141668
10256,52671024
10256,5078480
10256,119255919
10256,34486546
10256,5438482
10256,5438484
10256,5357062
10256,5425043
10256,5243218
10256,12713291
10256,24430723
10256,208200184
10256,59532981
10256,5441285
10256,221267812
10256,313437620
10256,222265560
10256,198612328
10256,5450169
10256,223353738
10256,238906455
10256,5425701
10256,5406514
10256,5131112
10256,5232002
10256,129926648
10256,5105922
10256,5425731
10256,5175226
10256,291198853
10256,329416595
10256,220071545
10256,197275767
10256,164231578
10256,5361748
10256,5311507
10256,75998691
10256,171819304
10256,316896626
10256,397022504
10256,174570928
10256,290105575
10256,386930940
10256,240171831
10256,318263363
10256,276128141
10256,50479580
10256,108216232
10256,385153794
10256,107355192
10256,290107437
10256,174589233
10256,290104487
10256,108215615
10256,28586557
10256,55908123
10256,105286809
10256,154113120
10256,193793266
10256,217133147
10256,264061860
10256,317475864
10256,278012085
10256,174570538
10256,174682106
10256,174678375
10256,107396535
10256,174678659
10256,108216191
10256,290054213
10256,107335251
10256,174570759
10256,174677773
10256,5358067
10256,5192804
10256,5424946
10256,5357542
10256,21992001
10256,5346681
10256,5353870
10256,5358063
10256,5360898
10256,20128300
10256,5345287
10256,5306220
10256,5358438
10256,190840346
10256,5366145
10256,5345172
10256,5444771
10256,5364870
10256,5102858
10256,5360906
10256,5447788
10256,5364856
10256,5360892
10256,5168732
10256,5360864
10256,192697512
10256,223365827
10256,5394670
10256,110284788
10256,5358085
10256,21992221
10256,5128988
10256,5306190
10256,5478600
10256,5480083
10256,5480236
10256,5481217
10256,5485028
10256,5486242
10256,241374046
10256,5360880
10256,202762212
10256,240170944
10256,199842959
10256,5447862
10256,5354550
10256,5448703
10256,90682791
10256,382466942
10256,5485646
10256,5386845
10256,269379
10256,271141
10256,272755
10256,273443
10256,273121
10256,20170465
10256,24040814
10256,24286268
10256,32501626
10256,39092696
10256,194407719
32623150,396707386
32623150,280718174
32623150,397117160
32623150,288923309
32623150,225946984
32623150,94702355
32623150,249075163
32623150,212074990
32623150,152292981
32623150,81405017
32623150,63833681
32623150,143300556
32623150,194410754
32623150,247988593
32623150,271857751
32623150,227883755
32623150,5356433
32623150,5280910
193474987,193378265
279304818,230724189
39317645,39030946
774412,5184470
774412,5296986
774412,355397120
774412,391520166
774412,354248674
774412,314569647
774412,392437295
774412,355293141
774412,355241834
774412,360292238
774412,354617974
774412,354195343
774412,359778999
20779976,22114666
31968401,325931972
31968401,19658575
31968401,13532522
31968401,390288545
31968401,20025736
279335713,279335667
20781212,5446384
283866908,283866124
316961834,316207356
10742,389266222
10742,335616337
10742,236410233
10742,5395793
10742,111594564
10742,158291383
10742,38787541
10742,220274451
24477,24080877
87549597,87467428
20763604,261177998
20763604,187305460
41038536,260359601
41038536,56583873
235910848,317895346
235910848,317948706
235910848,318182282
235910848,319296491
235910848,318348832
10575,323375807
10575,395562718
10575,12796888
10575,196791674
10575,5153550
10575,34160144
10575,203337051
10575,155992397
10575,391054082
391969933,392226212
391969933,392214008
391969933,392306670
391969933,394558024
28115890,5378445
28115890,5288384
28115890,5205850
267033219,271529
316981611,390200946
329330051,187087874
13402,5374102
13402,391270526
13402,119151774
13402,5421148
13402,5450347
13402,106495022
13402,51032429
13402,217360049
13402,398409893
13402,323616639
25513,5354540
25513,5401984
334853956,334853253
246464910,391790956
18973,182538103
18973,5149956
18973,36124807
18973,161283365
21890547,278246615
21890547,5446118
182642871,182620786
22769673,204090103
22769673,5253318
22769673,5302076
22769673,114974210
319323101,319322180
65369914,215875640
274687063,274681367
386885885,387071423
12877422,35305893
268330005,209399240
34241046,65840971
34241046,103380550
34241046,34302441
20887065,5389561
20887065,5426079
20887065,269443
20887065,49619654
20887065,194676614
198153140,194375668
20774508,55313431
20774508,147416809
20774508,5328928
216375093,275495062
12907,5125372
12907,35101310
51728654,51687804
25518,5209912
25518,5299402
25518,5219122
25518,5221924
25518,186400190
25518,5441949
43332407,283241518
10720,328103412
10720,251387201
10720,277315210
10720,181882691
10720,203324618
10720,226182846
10720,243129298
10720,5368295
10720,243301055
10720,155608721
10720,231612150
10720,168945423
10720,5431312
10720,20783791
10720,5316332
10720,5159124
10720,30676178
10720,145860297
10720,31742379
10720,5417155
10720,5456241
10720,258698872
10720,239748522
10720,5271694
10720,5481407
10720,5346540
10720,5170068
10720,122350432
10720,5403759
10720,122776700
10720,122531274
10720,202548816
10720,39071934
331065322,5236558
331065322,5399251
331065322,5209648
331065322,278231070
331065322,163311208
331065322,5251260
392094876,392087235
249546808,389266222
20782286,5452096
10280,317210226
10280,317664947
10280,329551904
10280,5478704
10280,5482199
10280,5484503
10280,5485220
10280,13226603
10280,13800198
10280,15111527
10280,138713964
10280,392450272
10280,280194948
10280,398354063
10280,72210429
10280,262440515
10280,250790095
10280,236957734
10280,106045032
10280,132915014
10280,156598187
10280,49988075
10280,223140296
10280,154461611
10280,200413074
10280,153171698
10280,51011611
10280,318933265
10280,223136817
10280,223131167
10280,106026220
10280,211728221
10280,233410841
10280,93595983
10280,49988315
10280,320597426
10280,259918741
10280,315477589
10280,316099922
10280,254954344
10280,281493513
10280,270207
10280,271009
10280,271325
10280,272727
10280,272825
10280,273135
10280,273341
10280,273563
10280,273603
10280,375535
10280,282638148
10280,273599
10280,772176
10280,777777
10280,221270173
10280,39113330
10280,50315326
48308607,313884508
20775594,5419563
20775594,234548756
10093,386361673
10093,396302243
10093,263582437
10093,202682584
10093,51729405
10093,5482594
10093,280037999
10093,161202709
20761212,5292822
10473,47940037
10473,171335636
10473,5098542
10473,5376731
10473,5153766
10473,5210040
10473,5322596
10473,5322690
10473,5465944
10473,5469149
10473,5399932
10473,299251995
10473,360826079
10473,5254813
10473,46424266
10473,5407964
10473,5257875
10473,5250250
10473,238386962
10473,242816019
10473,225979776
10473,288901098
10473,289877516
10473,288937145
10473,289096933
10473,272573906
10473,5090253
10473,5358173
10473,5442400
10473,5442389
10473,5425844
10473,62727289
10473,5425828
10473,5425857
10473,5485999
10473,5425812
10473,5425816
10473,39134088
10473,273089
10473,39071815
14180,5110040
14180,5391937
14180,138996943
14180,50417747
14180,5419737
14180,5269692
14180,239484859
14180,387117610
14180,224100420
14180,5334194
14180,5264478
14180,5416279
14180,5206216
14180,5483795
14180,5334092
14180,5412223
14180,194407719
218597110,216345419
29155,182439723
29155,206968196
23446345,5400499
213079194,211652221
287897323,290208383
981666,5415090
981666,30552652
20756994,13122596
20756994,284082629
20756994,390890664
20756994,5399007
236906707,259117146
142931360,335674082
142931360,41795857
142931360,221507969
142931360,262542661
142931360,220949169
142931360,65472501
142931360,5309916
142931360,182538088
142931360,5447798
142931360,269833740
142931360,271652103
142931360,23633098
142931360,56829738
142931360,35797708
142931360,36229010
142931360,31865911
142931360,5214834
142931360,219510741
142931360,219418175
142931360,198801704
142931360,219418116
142931360,128716370
142931360,316830474
142931360,316733932
142931360,290391021
142931360,316734846
142931360,316834058
142931360,5385615
142931360,5385433
142931360,39071778
463031,206675520
463031,5454651
463031,273463
12985,25022520
12985,5182232
12985,5381353
12985,25022988
12985,210665433
12985,5156043
12985,249781179
12985,5167344
12985,274176325
12985,126094888
269241516,284122125
20751350,5177340
10291,315902837
10291,355539191
10291,282201160
10291,238314155
10291,121448065
10291,52896289
10291,215129064
10291,273513748
10291,249023093
10291,178444315
10291,290309551
10291,203817365
10291,367170996
10291,262513311
10291,5484990
10291,88636816
10291,190576466
10291,272097
10291,286237555
298975156,5445311
298975156,5445317
298975156,169850316
298975156,5227696
298975156,22401624
298975156,252204750
298975156,273607
163473248,163334360
187188312,229971794
174026869,213614839
25355,48840778
25355,5207972
25355,5385459
25355,5313426
25355,241316580
25355,190473765
25355,210649772
25355,210655223
25355,210657741
25355,210655088
25355,50704474
25355,16420013
388600969,388543935
10111,164644301
10347,231259350
10347,215213016
10347,186165125
10347,174630809
10347,196440394
10347,192321302
10347,195442812
10347,193903409
10347,5396459
10407,318064602
10407,263922166
10407,279338303
10407,243271258
10407,261074271
10407,5302866
10407,124313007
10407,5415218
10407,5264736
10407,5146456
10407,222332047
10407,224903464
10407,5439530
10407,5264160
10407,195694284
10407,5315390
10407,5451730
10407,5171232
10407,5355114
10407,132935329
10407,5447891
10407,233254608
10407,108851150
10407,5447889
10407,5447885
10407,5447903
10407,5355031
10407,5355027
10407,5355019
10407,5355106
10407,5478809
10407,5486253
10407,5355102
10407,5355098
10407,5355130
10407,105533105
10407,272273
10407,273623
10407,19719780
10407,202548816
225387094,252195651
184127098,81384757
67028329,19985993
47653167,47509629
162837926,162837641
65841006,5226740
65841006,170109086
65841006,5300404
65841006,65841050
65841006,237392802
65841006,203266266
21093796,321157862
257602731,397380564
257602731,388669535
20698248,5286580
970843,259275602
970843,161548653
970843,60454499
970843,191675052
970843,210983866
970843,231114371
14029,393212068
14029,285977323
14029,159941917
14029,52261263
14029,162699380
14029,36392399
14029,40281009
14029,34220904
14029,60372459
14029,102419297
14029,162628537
14029,191594118
14029,130067612
14029,51319718
14029,203857685
20750798,5153550
281748747,22401666
313854007,313853400
39153673,5178998
10257,397635414
10257,282480207
10257,287171486
10257,5416068
10257,5397350
10257,79296185
10257,187466051
10257,193726128
10257,269009237
10257,269009534
10257,290056086
10257,154113120
10257,264061860
10257,317475864
10257,5358035
10257,5394644
10257,5093616
10257,5360888
10257,5358089
10257,5358075
10257,193748896
10257,5358097
10257,5394066
10257,5394084
10257,5480083
10257,5480236
10257,5481217
10257,5306202
10257,5394088
10257,5386851
10257,63731405
10257,214384232
10257,29837756
10257,273337
10257,273121
10257,32501626
10257,39092696
19924892,132586688
19924892,19924577
16318845,14045219
16318845,212320343
203200976,65041711
272088552,390777439
389222423,5320662
269125732,202579283
980447,5117576
28403231,5382941
267624015,263641700
310988929,20660616
316870763,346404983
10311,289654611
10311,397350460
10311,320295168
10311,314594106
10311,316303762
10311,315419526
10311,285187084
10311,316450342
10311,316673557
10311,266373036
10311,316662945
10311,316912154
10311,286895536
10311,316306182
10311,289657667
10311,254889688
10311,138361856
10311,160441532
10311,98670005
10311,184178069
10311,198771379
10311,195097365
10311,5170720
10311,5333254
10311,5336761
10311,33258059
10311,5345759
10311,163598472
10311,58652358
10311,5303726
10311,58078348
10311,5280912
10311,76921420
10311,5355266
10311,36627985
10311,5417077
10311,197081230
10311,5128034
10311,5362420
10311,5261588
10311,43577365
10311,190209306
10311,224771105
10311,5434741
10311,76817956
10311,5191616
10311,5132272
10311,5132278
10311,170173545
10311,5308558
10311,14863661
10311,5369851
10311,5381109
10311,5420130
10311,5399145
10311,5411104
10311,16524069
10311,259401811
10311,278747666
10311,319419837
10311,259586730
10311,388544551
10311,227087704
10311,257547071
10311,220580381
10311,388738622
10311,387118820
10311,223672730
10311,257204851
10311,319282412
10311,28300785
10311,227088443
10311,5255600
10311,128306731
10311,5360243
10311,202564587
10311,5374933
10311,5425061
10311,29467312
10311,5424537
10311,5372519
10311,243494515
10311,5161754
10311,5376291
10311,5142016
10311,5309592
10311,5160608
10311,227710263
10311,221711818
10311,35757377
10311,5403264
10311,51585641
10311,211374683
10311,200409884
10311,200384304
10311,48226368
10311,275670203
10311,48268186
10311,70186361
10311,320590985
10311,48247786
10311,48247316
10311,29898171
10311,276397488
10311,275770620
10311,5278222
10311,48268266
10311,200387415
10311,200418892
10311,332088421
10311,190389738
10311,211488034
10311,24613455
10311,24040814
10311,194650850
226382013,5446759
10672,5455775
10672,317374551
10672,388871100
10672,389012589
10672,53162877
10672,53182482
10672,391099391
10672,261292479
10672,265263345
10672,40833535
10672,66823844
10672,5204626
10672,5204650
10672,217049699
10672,61171255
10672,58324906
10672,24285308
10672,5346059
10672,30470793
257864502,5251554
257864502,201138382
201033753,76162912
201033753,157639618
201033753,51319718
201033753,163849297
201033753,272717
247989383,247988593
75241365,21686175
75241365,254346192
18653798,310379449
336185799,347702735
124498602,260245577
124498602,391648454
21092996,394841858
21092996,183850568
20777860,5432258
10217,167388124
10217,5486087
42124260,48083393
165296914,164295104
35305487,230875678
35305487,279335667
35305487,279334242
35305487,214420555
35305487,283997287
35305487,284179552
35305487,316898429
35305487,316959552
35305487,390971908
35305487,318650011
35305487,316698085
35305487,283844389
35305487,316872437
35305487,316853818
35305487,284014685
35305487,284059745
35305487,287010018
35305487,390932645
35305487,316850664
35305487,317895346
35305487,316659730
35305487,317104422
35305487,284194617
35305487,284207613
35305487,284165628
35305487,316877802
35305487,283700004
35305487,316482056
35305487,284232554
35305487,316652466
35305487,243018336
35305487,316798177
35305487,284278428
35305487,316675121
35305487,316902770
35305487,318182282
35305487,355241834
35305487,284122125
35305487,283865434
35305487,316704785
35305487,316590343
35305487,283974326
35305487,284100702
35305487,283963326
35305487,284002692
35305487,316698377
35305487,353859218
35305487,284271498
35305487,316800023
35305487,316673557
35305487,391217598
35305487,354617974
35305487,283958999
35305487,316736798
35305487,316642629
35305487,284013114
35305487,283945540
35305487,284137073
35305487,316712267
35305487,391076133
35305487,284120884
35305487,284004736
35305487,391081777
35305487,284082629
35305487,283906930
35305487,316995219
35305487,283884472
35305487,316739714
35305487,283849106
35305487,316711411
35305487,284292800
35305487,283908774
35305487,316976724
35305487,316629434
35305487,317326196
35305487,318348832
35305487,242700699
35305487,316914177
35305487,283154463
35305487,316889956
35305487,316936271
35305487,316662945
35305487,391241754
35305487,283716387
35305487,284240816
35305487,316912154
35305487,354195343
35305487,316694078
35305487,242588615
35305487,316738961
35305487,316871866
35305487,242631004
35305487,316740996
35305487,316684170
35305487,316306182
35305487,316692988
35305487,284096413
35305487,317092854
35305487,391083415
35305487,355722357
35305487,316495857
35305487,242676099
35305487,242778552
35305487,242466942
35305487,242577053
35305487,242504939
35305487,242852401
35305487,242499380
35305487,242694901
35305487,242474743
35305487,242643022
35305487,242589219
35305487,242919836
35305487,207475088
35305487,242598629
35305487,242816019
35305487,243571260
35305487,242589725
35305487,242361864
981588,5249382
981588,5249376
981588,5338440
10800,169355285
10800,191562619
10800,392437295
10800,170399094
20767704,290374293
10731,164446531
10731,254064924
10731,5398333
10731,5347122
10731,227999836
10731,380687889
10731,244372499
10731,202548816
10731,39932880
165717626,320041273
165717626,266473652
165717626,214013279
165717626,19801004
165717626,5233978
165717626,228717992
165717626,262955702
165717626,162634072
165717626,239909343
165717626,125398119
165717626,59307082
165717626,5264472
165717626,5262846
165717626,137421738
165717626,12489397
165717626,20046032
165717626,24185540
165717626,32725986
13268,274983645
13268,277747081
13268,186824787
13268,288923309
13268,94533356
13268,158172361
13268,95126119
13268,66884780
13268,145491044
13268,185006357
13268,331192893
13268,202199660
275416298,282369042
313505551,198846519
20709968,179404315
20572,5368351
20572,5111162
20572,5262772
20572,5265948
20572,373703964
20572,288923337
20572,5376295
20572,164395472
20572,191678253
20572,94512475
20572,232772305
20572,234005084
20572,5234844
20572,5420372
20572,62809487
20572,273583
20572,20046032
380280694,380280088
380280694,380626961
380280694,39256089
21093704,5141606
223251622,215934311
327996066,326775236
20777556,273011
194380864,209193513
14068194,246195626
14068194,5454349
14068194,25637585
14068194,5407541
14068194,35655650
369853,5239372
369853,5247590
369853,5211402
369853,5222814
369853,5419131
369853,226664855
369853,5416255
369853,311018823
369853,200024551
369853,211591189
369853,273315
42963916,268295520
10592,234232818
10592,114933180
10592,214354316
10592,243106684
10592,253337585
10592,201107159
10592,200960983
10592,5411209
10592,110448593
10592,5130754
10592,5130724
10592,5411203
10592,49906141
10592,5411116
10592,5354899
10592,5482883
10592,5480983
10592,5485888
10592,5266338
10592,251133687
10592,271543
10592,462190
10592,820988
10592,164295104
278953210,344888349
278953210,278477679
14778,5384421
14778,12856978
14778,192058645
41735055,249700234
277231651,317152137
316164073,82777186
282816036,76326059
20760108,5280232
10448,262435430
10448,317533451
10448,400711835
10448,209692827
10448,5226248
10448,5364150
10448,5227190
10448,5144410
10448,5418369
10448,5393751
10448,5417408
10448,5286830
10448,172064178
10448,172102148
10448,172113855
10448,235355067
10448,30882802
10448,5357929
10448,43373264
10448,5453822
10448,31579344
10448,269379
10448,272707
394229050,217655988
394229050,394221884
214454681,20640534
214454681,5318916
343762575,19454466
343762575,5137432
343762575,5346316
343762575,5346320
981747,5439626
981747,5173662
981747,5348216
981747,147559674
20763486,5214212
21091396,380257369
13044,246721852
13044,271709
13184741,5430328
21092580,75015413
21092512,329210141
21092512,243745713
21092512,172196847
21092148,275653941
391373958,392592233
32931829,166265105
32931829,23364812
23691485,5300444
422695,5484187
16215207,319296491
286300147,5348411
63035103,5455717
217568509,5416997
217568509,5282258
217568509,5300438
401706990,401706221
10610,314404856
10610,343331843
10610,392406240
10610,5180120
10610,5362175
10610,232674223
10610,39645446
10610,5445932
10610,5445942
10610,5431684
10610,5401182
10610,5251344
10610,49333131
10610,5251736
10610,5457965
10610,221962295
10610,56050943
10610,5299496
10610,5299366
10610,252908984
10610,379827324
10610,5396486
10610,169965085
10610,37149321
10610,5404859
10610,5443125
10610,35244782
10610,5367776
10610,185243350
10610,5418412
10610,234247550
10610,5367168
10610,5367210
10610,5397016
10610,5278402
10610,203606267
10610,211347751
10610,157172886
10610,5128204
10610,5387476
10610,317085821
10610,331658768
10610,390834936
10610,274863866
10610,191420853
10610,188647267
10610,237117611
10610,96214342
10610,282799084
10610,125767367
10610,246810271
10610,136478225
10610,5375599
10610,259059275
10610,273075
10610,20088418
10610,272973
10610,24061210
10610,24184485
10610,39235742
262654,286791468
262654,273209
289781454,289780984
289781454,319497259
167538772,317647707
234183994,183111571
20758738,5264351
274037772,274153991
15969430,5443886
15969430,5322225
15969430,5107992
315213822,123782072
283340614,283338900
10210,323726716
10210,323728404
10210,392656787
10210,57157498
10210,161793742
10210,191249397
10210,210487104
10210,236615297
10210,265191195
10210,279384907
10210,378457020
10210,323730008
10210,138566714
10210,104322988
10210,275249734
10210,241727369
10210,36391711
10210,230419814
10210,188686604
10210,174779084
10210,74484505
10210,36391268
10210,230414521
10210,138546695
10210,241727560
10210,158107582
10210,239100104
10210,43905551
10210,5474725
10210,5475710
10210,5476568
10210,5479712
10210,5480788
10210,5484378
10210,5484731
10210,5485550
10210,5485691
10210,5485852
10210,5486032
10210,13000367
10210,230413356
10210,5486286
10210,349129622
10210,250006983
10210,250007646
10210,250007949
10210,52015434
10210,239900617
10210,325196239
10210,240722313
10210,240834582
10210,240834421
10210,240834133
10210,273375832
10210,165159437
10210,52425556
10210,68810239
10210,213927468
10210,126074464
10210,123579197
10210,271025637
10210,68810117
10210,68809798
10210,169248472
10210,228724002
10210,218418720
10210,288366109
10210,255944295
10210,240722906
10210,217327737
10210,230532068
10210,246502604
10210,236378856
10210,193122643
10210,280202915
10210,288367797
10210,198671250
10210,68318392
10210,280747632
10210,254128408
10210,401671541
10210,184779507
10210,116223741
10210,200060996
10210,167148708
10210,245972066
10210,56091768
10210,84292822
10210,215035359
10210,233630050
10210,237267381
10210,239904186
10210,287022738
10210,315477589
10210,159643314
10210,161030019
10210,240177810
10210,251805230
10210,264883531
10210,281328414
10210,269673
10210,271747
10210,271975
10210,272219
10210,272651
10210,273377
10210,273579
10210,374837
10210,462057
10210,949791
10210,19760254
10210,19779920
10210,19943486
10210,39112826
10210,194657927
10210,69014896
10210,39072147
12714533,391680706
12714533,100434939
12714533,69015326
20766530,5359719
71329107,270096603
20759274,5132466
13094,5400032
17648871,5419230
17648871,391901487
46547925,235514932
46547925,246011620
46547925,276874316
10221,322093917
10221,347205862
10221,5263296
10221,5128358
10221,5408517
10221,5168590
10221,171537444
10221,5191914
10221,5192047
10221,329627974
10221,318274174
10221,329633266
10221,227591277
10221,318374004
10221,274026670
10221,249370415
10221,161793742
10221,221828878
10221,264810226
10221,5361526
10221,5359344
10221,5344908
10221,5344923
10221,198793044
10221,5345009
10221,35531287
10221,5397609
10221,37128542
10221,5475710
10221,5485691
10221,5344971
10221,272061
10221,24286296
54616771,5280868
20753420,5192628
21092308,313437351
21092308,350174934
21092308,329210141
21092308,89269325
21092308,236632732
244567823,50008856
317743711,317743319
317743711,24613455
194261916,15949785
194261916,5282054
194261916,5421303
194261916,5421307
194261916,5155980
193901996,193862030
193901996,71063219
283333438,5290474
283333438,139366873
283333438,138956466
283333438,139059998
10460,5455440
10460,5185252
10460,5252264
10460,5433178
10460,5210484
10460,387869136
10333,276812115
10333,276719708
10333,211675105
10333,145819039
10333,5203458
10333,5204250
10333,146310209
10333,142911079
10333,145695902
10333,145634614
10333,5453806
10333,5411730
10333,248629227
10333,5334068
10333,145226721
10333,248705848
10333,5128844
10333,316589531
10333,5176206
10333,5176262
10333,5139413
10333,179857398
10333,47448743
10333,5391542
10333,5392906
10333,5368427
10333,5339418
10333,283407833
10333,255179679
10333,392638875
10333,277008682
10333,5444583
10333,76510930
10333,48861354
10333,5203452
10333,16359709
10333,21233894
10333,5241922
10333,5452112
10333,25965720
10333,5174376
10333,5414222
10333,5414015
10333,5098086
10333,22852435
10333,5447112
10333,5447114
10333,65533918
10333,5324788
10333,5174782
10333,49865293
10333,5359050
10333,5290088
10333,5088166
10333,5217048
10333,5203422
10333,5203522
10333,5203534
10333,5203516
10333,200181798
10333,5196868
10333,5196888
10333,42471559
10333,5431089
10333,5430899
10333,5430715
10333,5430826
10333,5486032
10333,201775031
10333,111062656
10333,111083279
10333,111082709
10333,193269096
10333,272165
21093760,230828775
972440,5426399
972440,5328670
338172892,338131106
354924230,354864080
312993638,5435872
312993638,162578496
312993638,34302265
312993638,5370561
274007326,274005063
395350782,395350430
338601654,228064216
279335693,279335667
20718754,311209927
179673949,355701936
179673949,355708846
179673949,355397120
179673949,354248674
179673949,355241834
179673949,353859218
179673949,354617974
179673949,354195343
20752626,5179696
120237593,355074828
216004785,231512434
10679,5424187
10679,5485977
10679,20046032
29810,5258659
29810,259313274
29810,33771257
29810,32378458
29810,5398591
29810,195442542
29810,5282454
29810,5210582
29810,5437492
29810,273389
29386227,29386098
236409000,236399313
23325476,328174852
23325476,260481135
23325476,278465693
23325476,286229817
23325476,263902212
23325476,388878396
23325476,254867285
23325476,275255277
23325476,259168689
23325476,386349805
23325476,295465455
23325476,389811744
23325476,388776593
23325476,389086819
23325476,219718864
23325476,387127256
23325476,276456806
23325476,389151720
23325476,246295757
23325476,259170530
23325476,389056032
23325476,386027243
23325476,328170689
23325476,317671364
23325476,388404029
23325476,389154291
23325476,389008375
23325476,388943162
23325476,252360796
23325476,263542839
23325476,318862666
23325476,276390678
23325476,181436160
23325476,319532628
23325476,388987880
23325476,289382956
23325476,271522021
23325476,389193326
23325476,389197348
23325476,388976608
23325476,389210623
23325476,313852449
23325476,317647707
23325476,386620124
23325476,388478912
23325476,259364563
23325476,387857323
23325476,259595799
23325476,319911867
23325476,275029694
23325476,254425963
23325476,259604358
23325476,276806327
23325476,251941467
23325476,324552438
23325476,246195626
23325476,388933555
23325476,255389725
23325476,277133575
23325476,390087929
23325476,280874368
23325476,389085303
23325476,389088551
23325476,262319868
23325476,386355213
23325476,220692189
23325476,35858554
23325476,239427652
23325476,262128969
23325476,238391017
23325476,55313431
23325476,203097191
23325476,213590445
23325476,231781151
23325476,246768663
23325476,242863869
23325476,243053850
23325476,241647006
23325476,212320343
23325476,259181669
23325476,189259950
23325476,259134773
23325476,237752329
23325476,198312236
