project_id,country
246463997,Frankreich
246463997,Kasachstan
246463997,Litauen
246463997,Russische Föderation
246463997,Ukraine
246463997,Weißrussland
246476670,USA
246481356,Frankreich
246483357,Frankreich
246483357,Schweiz
246486438,Frankreich
246488301,USA
246488333,China
246488333,USA
246492432,China
246492432,USA
246493314,China
246493314,USA
246503793,Kanada
246506239,Tschechische Republik
246519338,Brasilien
246519338,Südafrika
246519338,USA
246536940,Großbritannien
246536940,Japan
246536940,Österreich
246536940,Russische Föderation
246536940,USA
246536977,Myanmar
246543617,Israel
246553146,China
246553146,USA
246553365,Frankreich
246553365,Großbritannien
246553365,Italien
246553365,Niederlande
246553365,Polen
246553365,Spanien
246583176,Frankreich
246583176,Irak
246583176,Syrien
246583176,Türkei
246584051,Frankreich
246586041,Ecuador
246591146,Frankreich
246592788,Frankreich
246592788,Indien
246592788,Iran
246594964,Niederlande
246601872,Frankreich
246601872,Türkei
246602404,Frankreich
246602782,Frankreich
246642874,Österreich
246651606,Belgien
246651606,Frankreich
246652336,Niederlande
246654057,China
246678966,Italien
246706378,Russische Föderation
246713672,Tschechische Republik
246716612,Argentinien
246718376,Großbritannien
246730015,Russische Föderation
246733118,Frankreich
246743874,China
246743874,USA
246749133,Frankreich
246749133,Türkei
246768663,Russische Föderation
246786761,Israel
246833458,Großbritannien
246870126,Indonesien
246870126,Schweiz
246882076,Belgien
246882076,Mexiko
246963360,Schweiz
246963360,USA
246989170,Australien
247000922,Ägypten
247007458,Kasachstan
247034637,Großbritannien
247036517,USA
247057220,Slowakei
247057220,Tschechische Republik
247069770,USA
247100267,Australien
247176387,Frankreich
247185984,Frankreich
247185984,Großbritannien
247185984,Portugal
247185984,USA
247189623,Indonesien
247284968,USA
247288248,USA
247297551,USA
247321231,Schweiz
247417420,Großbritannien
247417420,Jordanien
247417420,USA
247442915,Niederlande
247442915,Schweden
247444366,Finnland
247453451,Ägypten
247453451,Georgien
247453451,Israel
247453451,Palästina
247453756,Russische Föderation
247453756,USA
247466430,USA
247484527,Dänemark
247494355,Argentinien
247499824,Ghana
247499824,Nigeria
247499824,Sierra Leone
247616012,Israel
247643033,Schweiz
247690333,Australien
247721463,Schweiz
247753630,Frankreich
247813774,Spanien
247815525,USA
247832468,Großbritannien
247944918,Belize
247988593,Österreich
247992079,USA
247995824,Großbritannien
248029986,USA
248033933,Island
248033933,Schweiz
248075961,Frankreich
248075961,Schweiz
248075961,Tschechische Republik
248101309,Russische Föderation
248119292,USA
248121583,Belgien
248199931,Australien
248199931,China
248206498,USA
248208234,Schweden
248213549,Japan
248213549,Taiwan
248229531,Kanada
248296090,Frankreich
248331777,Schweden
248342541,Frankreich
248342541,Großbritannien
248342541,Italien
248345400,USA
248390147,China
248396815,USA
248404768,Ägypten
248404768,Brasilien
248404768,Großbritannien
248404768,Tschechische Republik
248410388,Russische Föderation
248466702,Chile
248470512,Äthiopien
248480484,Vietnam
248499806,Pakistan
248519600,Estland
248519600,Italien
248519600,Österreich
248592586,USA
248597060,USA
248631501,Dänemark
248631501,Finnland
248631501,Island
248631501,Norwegen
248631501,Schweden
248659770,Schweiz
248659770,USA
248681539,Niederlande
248706046,USA
248710858,Großbritannien
248725289,USA
248736438,Kanada
248744404,Brasilien
248747090,Großbritannien
248785111,Pakistan
248786353,Frankreich
248786353,Kanada
248786353,Schweiz
248786353,USA
248791364,Großbritannien
248791364,USA
248792364,Uganda
248794285,Australien
248794285,Großbritannien
248794285,Irland
248794285,Kanada
248794285,USA
248836978,USA
248840361,USA
248841933,Großbritannien
248879838,Japan
248882694,Argentinien
248884113,Frankreich
248884113,Indien
248884113,Schweiz
248903262,Frankreich
248903262,USA
248908590,Kolumbien
248911821,Kolumbien
248980730,Italien
248980730,Österreich
248980730,Slowenien
248982821,Japan
248982821,USA
248983396,Ägypten
248985744,Uganda
249018117,Frankreich
249021683,USA
249022496,USA
249022811,Niederlande
249022811,Polen
249041160,Tschechische Republik
249043436,Dänemark
249103760,Dänemark
249103760,Frankreich
249103760,Großbritannien
249103760,Italien
249103760,Niederlande
249103760,Schweden
249103760,Spanien
249103760,USA
249148575,Südafrika
249155956,Italien
249155956,Kroatien
249161259,USA
249166551,Albanien
249166551,Mazedonien
249166551,Slowenien
249170726,USA
249195622,USA
249198632,Frankreich
249198632,Griechenland
249198632,Italien
249199328,Großbritannien
249199328,USA
249226987,Australien
249226987,Frankreich
249226987,Großbritannien
249226987,Italien
249226987,Niederlande
249226987,USA
249237273,Österreich
249237273,Schweiz
249365894,Tschechische Republik
249387263,Brasilien
249387263,Schweiz
249448520,USA
249451394,Nicaragua
249475438,Ecuador
249475438,Kolumbien
249493840,Uganda
249506560,USA
249539097,Schweiz
249539097,Ungarn
249559095,Kanada
249559513,USA
249562722,USA
249636657,USA
249655411,Frankreich
249655411,Niederlande
249655411,Österreich
249655411,Schweiz
249662419,Albanien
249662419,Bosnien und Herzegowina
249662419,Bulgarien
249662419,Griechenland
249662419,Kroatien
249662419,Mazedonien
249662419,Montenegro
249662419,Rumänien
249662419,Serbien
249662419,Türkei
249662419,Ungarn
249667320,Italien
249700234,Kolumbien
249718251,USA
249768800,Norwegen
249781179,Finnland
249781179,Niederlande
249781179,Österreich
249781179,Russische Föderation
249781179,Ungarn
249847580,Australien
249850554,Österreich
249850554,USA
249895739,Großbritannien
249895739,USA
249919859,Finnland
249919859,Schweden
249935073,China
249944173,USA
249970045,Iran
249970045,Vereinigte Arabische Emirate
249977407,Italien
249999962,USA
250001814,Österreich
250022035,Australien
250089779,Schweden
250155084,Irland
250241099,Finnland
250241099,USA
250241419,Frankreich
250241419,Großbritannien
250241419,Italien
250295321,Israel
250301533,Großbritannien
250310395,Großbritannien
250310395,USA
250333941,China
250392313,USA
250431212,Frankreich
250431212,Italien
250431212,Kanada
250431212,Nepal
250431212,Österreich
250431212,Schweiz
250431212,USA
250489866,Frankreich
250493784,Großbritannien
250508151,Brasilien
250508151,Japan
250508151,Portugal
250508151,USA
250534512,Finnland
250534512,Litauen
250537862,USA
250564013,Indien
250564013,USA
250564335,Großbritannien
250624895,Afghanistan
250648477,USA
250659939,Großbritannien
250659939,Israel
250689479,Österreich
250699089,Afghanistan
250720106,USA
250780975,Argentinien
250786160,Großbritannien
250805915,Großbritannien
250830442,Frankreich
250830442,Italien
250836142,Dänemark
250836142,Kanada
250842093,Gambia
250857066,Russische Föderation
250859189,Schweden
250867227,Griechenland
250867227,Italien
250867227,Türkei
250878614,Australien
250903377,USA
250929795,USA
250947341,Großbritannien
250959575,Türkei
250959575,USA
250973674,Ägypten
251000939,Südafrika
251003670,Großbritannien
251031172,Schweiz
251036752,Spanien
251044754,Frankreich
251076469,USA
251078144,USA
251091552,USA
251103812,China
251104597,Österreich
251104637,Großbritannien
251104717,Belgien
251104717,Frankreich
251104717,Großbritannien
251104717,Italien
251104717,Schweiz
251104717,Tschechische Republik
251122961,USA
251134136,USA
251138385,USA
251171139,USA
251194615,USA
251204879,Großbritannien
251213433,Frankreich
251229832,USA
251234513,Italien
251236949,USA
251243447,USA
251250668,Tschechische Republik
251255179,Schweiz
251320072,Großbritannien
251387201,Australien
251387201,Japan
251387201,USA
251415172,Südafrika
251427941,Frankreich
251427941,USA
251443177,Österreich
251453020,Schweiz
251536402,Großbritannien
251536402,USA
251606414,Frankreich
251620026,Rumänien
251620026,Russische Föderation
251621688,Großbritannien
251655761,Ungarn
251692664,Australien
251702274,Australien
251703360,Großbritannien
251703360,USA
251760070,Großbritannien
251760070,Israel
251760070,Niederlande
251760070,Schweiz
251760070,Türkei
251766946,USA
251800185,Norwegen
251801169,Japan
251801841,Ghana
251841938,Italien
251841938,Norwegen
251841938,Österreich
251841938,Schweden
251857332,USA
251864346,China
251870514,USA
251880705,Finnland
251880705,Frankreich
251894764,Großbritannien
251907505,Dänemark
251915678,Österreich
251919925,Italien
251940066,Luxemburg
251940907,Argentinien
251941467,Russische Föderation
251946504,Russische Föderation
251946504,Ukraine
251946504,Weißrussland
251954613,Großbritannien
251954613,Neuseeland
251955964,Österreich
251959626,USA
251981575,Frankreich
251981575,Polen
251981575,Portugal
251981575,Tschechische Republik
251997515,Jordanien
252014619,Österreich
252014619,Tschechische Republik
252019518,Niederlande
252019518,Schweiz
252019602,Frankreich
252019602,USA
252042763,Kanada
252047785,Österreich
252051982,Frankreich
252051982,Großbritannien
252054368,Großbritannien
252054368,Niederlande
252054368,Schweiz
252054368,Türkei
252054368,USA
252060861,Argentinien
252093367,Ungarn
252093367,USA
252102222,Österreich
252104822,Österreich
252118543,Bulgarien
252118543,Russische Föderation
252118965,Großbritannien
252146704,Österreich
252172886,Belgien
252172886,USA
252186816,Österreich
252186816,Schweiz
252194469,Italien
252194469,Japan
252195651,Finnland
252195651,Schweiz
252229499,Thailand
252229703,Russische Föderation
252240691,Schweiz
252275599,Großbritannien
252295626,Frankreich
252299273,Österreich
252303250,Australien
252336294,USA
252337914,USA
252345792,Schweiz
252351410,Polen
252360477,USA
252360796,Russische Föderation
252361766,Brasilien
252380623,USA
252408385,USA
252408643,USA
252436209,Österreich
252470382,Frankreich
252472933,USA
252474060,USA
252488542,Ghana
252488542,Tansania
252524989,Frankreich
252525959,USA
252537949,Türkei
252558480,Sudan
252558480,Südafrika
252578509,China
252602372,Nigeria
252610233,Ecuador
252610233,Portugal
252610233,Spanien
252665003,USA
252723394,Frankreich
252723394,USA
252745734,Finnland
252760446,Großbritannien
252763169,Belgien
252763169,Frankreich
252763169,Großbritannien
252763169,Italien
252763169,Niederlande
252763169,Österreich
252763169,Schweiz
252772351,Österreich
252779258,USA
252834581,USA
252836226,Albanien
252836226,Mazedonien
252867643,Frankreich
252904189,Indien
252908984,Ägypten
252908984,Frankreich
252908984,Großbritannien
252908984,Italien
252963384,Belgien
252963384,Frankreich
252963971,Großbritannien
252968872,Großbritannien
252968872,Japan
252968872,Schweiz
252987858,Brasilien
252987858,Indien
252987858,Kenia
252987858,Kolumbien
252987858,Mexiko
252987858,Singapur
253002145,USA
253019017,Costa Rica
253028022,Philippinen
253063771,Japan
253075353,Großbritannien
253095348,Großbritannien
253118915,China
253118915,Indien
253132634,Australien
253162394,Israel
253176845,Indien
253180514,USA
253249123,Österreich
253253386,Dänemark
253253386,Schweden
253253386,Schweiz
253282422,Schweiz
253283565,Österreich
253291029,USA
253301171,Frankreich
253301171,Türkei
253301171,USA
253302023,Großbritannien
253311693,Israel
253311693,Jordanien
253311693,Palästina
253312772,Israel
253338819,Schweiz
253341488,USA
253352143,Schweiz
253366504,Norwegen
253367044,Israel
253367044,USA
253375095,Großbritannien
253375654,Italien
253375654,Spanien
253378209,USA
253400140,USA
253400392,Äthiopien
253400392,USA
253403835,Weißrussland
253404103,Großbritannien
253478941,Chile
253497417,Schweiz
253506335,Frankreich
253506335,Großbritannien
253506335,Spanien
253508294,Marokko
253541373,Äthiopien
253541373,Eritrea
253541373,Israel
253541373,Marokko
253541373,Spanien
253569436,USA
253648794,Schweiz
253648794,USA
253680713,Myanmar
253684336,USA
253710656,USA
253720236,Armenien
253720236,Polen
253720236,Ukraine
253721201,Israel
253721201,Palästina
253769301,Griechenland
253769301,Italien
253769301,Spanien
253769301,Türkei
253769301,Zypern
253772067,Italien
253795005,China
253847717,Indien
253847717,USA
253900505,Frankreich
253900505,Italien
253900505,Liechtenstein
253900505,Monaco
253900505,Österreich
253900505,Schweiz
253900505,Slowenien
253902124,Großbritannien
253902124,Schweden
253920477,Bolivien
253920477,Brasilien
253920477,Ecuador
253920477,Mexiko
253920477,Panama
253949616,USA
253954844,USA
254017722,USA
254022072,Kamerun
254065586,USA
254069062,Neuseeland
254085786,Großbritannien
254087235,Österreich
254087235,Schweiz
254129479,USA
254170536,China
254179842,USA
254193214,Österreich
254346192,Australien
254346192,Großbritannien
254347259,Neuseeland
254347259,Südafrika
254375429,Indonesien
254425648,Großbritannien
254425648,Polen
254425963,Russische Föderation
254474564,Großbritannien
254474879,Finnland
254474879,Norwegen
254474879,Schweden
254563026,USA
254569338,Südafrika
254570358,Spanien
254651688,USA
254664299,Finnland
254664299,Kanada
254664299,Norwegen
254664299,Russische Föderation
254664299,Schweden
254664299,USA
254665350,Litauen
254665350,Norwegen
254665350,USA
254674877,Kanada
254691483,China
254691483,Frankreich
254691483,Griechenland
254691483,Großbritannien
254691483,Italien
254691483,Kanada
254691483,USA
254695484,Israel
254695484,Palästina
254862740,Israel
254867285,Russische Föderation
254873217,USA
254874112,Schweiz
254889688,Österreich
254901881,USA
254950666,China
254951892,Israel
254966771,Frankreich
254969058,Frankreich
254969058,Großbritannien
254969058,Italien
254981177,USA
255000822,USA
255001987,Frankreich
255037740,Kanada
255039864,Italien
255046400,Frankreich
255046400,Italien
255083470,Schweiz
255111275,Belgien
255111275,Frankreich
255111275,Italien
255111275,Niederlande
255111275,Österreich
255111275,Schweiz
255169567,Italien
255169567,Österreich
255169567,Schweiz
255169567,Vatikanstadt
255191772,Australien
255191772,Großbritannien
255206430,Spanien
255211972,Großbritannien
255280318,Frankreich
255316173,Niederlande
255316213,USA
255331027,Großbritannien
255342426,Schweiz
255344367,USA
255348432,Russische Föderation
255377421,Österreich
255389725,Russische Föderation
255431412,Italien
255451833,Kanada
255453311,USA
255461980,Schweiz
255465930,Türkei
255496931,Österreich
255496931,Schweiz
255497143,Iran
255497143,Italien
255497143,Türkei
255537323,Israel
255548693,USA
255550953,Frankreich
255676067,Niederlande
255676067,USA
255684873,USA
255713762,USA
255730231,Kanada
255752335,Australien
255752335,Madagaskar
255821879,Schweden
255841688,Österreich
255842496,USA
255872480,Kanada
255872480,USA
255884283,USA
255912997,Irland
255918677,USA
255952258,Frankreich
255952258,USA
255962793,Kanada
255966672,USA
255986470,Frankreich
255986470,Österreich
255986470,USA
256000977,USA
256047747,USA
256048258,USA
256063231,Brasilien
256063231,Indien
256076204,Syrien
256076204,Türkei
256175664,Madagaskar
256186919,USA
256240798,Italien
256241264,Pakistan
256241264,Türkei
256257617,Frankreich
256257617,Großbritannien
256257617,Italien
256257617,USA
256276517,USA
256277815,Frankreich
256277935,Polen
256277935,Schweden
256279335,Türkei
256279335,USA
256284281,Indien
256296058,Niederlande
256296058,Russische Föderation
256307734,China
256307734,Indonesien
256307734,Niederlande
256350817,USA
256462505,USA
256469375,Belgien
256484829,Spanien
256518120,USA
256527270,USA
256530768,Schweden
256552106,Argentinien
256557984,Italien
256557984,Österreich
