project_id,subject_area
131502115,Informationswissenschaften
131502115,Kulturwissenschaften
131502115,Medienwissenschaften
131502115,Soziologie
131502115,Techniksoziologie
131502115,Medien- und Kommunikationssoziologie
131808835,Mathematische Modellierung
131808835,Fluidverfahrenstechnik
131808835,Thermodynamik
131808835,Mehrphasenströmungen
131808835,Mathematische Analysis
131808835,Numerik
131808835,Wissenschaftliches Rechnen
131808835,Grenzflächenphysik
131808835,Grenzflächenchemie
132034273,Sprachwissenschaften
132034273,Kognitionswissenschaften
132320961,Datenbanksysteme
132320961,Informationssysteme
132320961,Informatik
132320961,Verteilte Systeme
132320961,Informationsmanagement
132320961,Wissenschaftliche Datenanalyse
132320961,Statistische Datenanalyse
133733460,Aerodynamik
133733460,Materialwissenschaften
133733460,Flugdynamik
133733460,Aeroelastik
133733460,Numerische Strömungssimulation
133733460,Thermische Strömungsmaschinen und Antriebe
133733460,Vibroakustik
133733460,Stochastische Modellierung
133733460,Faserverbundtechnik
133733460,Aeroakustik
133733460,Mikrosystemtechnik
133733460,Leichtbau
134471240,Molekülchemie
134471240,Molekülphysik
134471240,Spektroskopie
134839507,Maschinenbau
134839507,Mechanik
134839507,Numerische Mechanik
134839507,Angewandte Mathematik
134839507,Strukturmechanik
134839507,Mathematik
134839507,Bauingenieurwesen
135945478,Chemie
135945478,Biotechnologie
135946177,Agrarwissenschaften
135946177,Pflanzenbau
135946177,Bodenwissenschaften
136437427,Medizin
136437427,Ingenieurwissenschaften
138279939,Medizin
138279939,Psychologie
138279939,Neurowissenschaften
138587823,Myologie
138587823,Neurologie
138587823,Zellbiologie
138587823,Molekularbiologie
138587823,Genetik
138587823,Entwicklungsbiologie
138587823,Kardiologie
138587823,Pädiatrie
138690629,Elektro- und Informationstechnik
138690629,Maschinenbau
138690629,Plasmatechnik
138690629,Werkstoffwissenschaften
138690629,Oberflächentechnik
138690629,Technische Chemie
138690629,Kunststofftechnik
138690629,Plasmaphysik
138713538,Astronomie
138713964,Psychologie
138713964,Soziologie
138713964,Politikwissenschaften
138713964,Erziehungswissenschaften
138713964,Gesundheitswissenschaften
138713964,Rechtswissenschaften
138713964,Wirtschaftswissenschaften
138713964,Sozialanthropologie
138733498,Neurobiologie
138733498,Biochemie
138733498,Zellbiologie
138733498,Medizin
138733498,Neurogenetik
138733498,Funktionelle Genomik
138846404,Harmonische Analysis
138846404,Mathematik
138846404,Algebra
138846404,Darstellungstheorie
138846404,Modulformen
138846404,Kommutative Algebra
138846404,Differentialgaloistheorie
138846404,Gruppentheorie
138846404,Algebraische Systemtheorie
138846404,Differentialgleichungen
138846404,Differentialalgebra
138846404,Zahlentheorie
139943784,Volkswirtschaftslehre
139943784,Politikwissenschaften
139943784,Soziologie
139943784,Statistik
140043741,Mikrobiologie
140043741,Zellbiologie
140043741,Botanik
140392386,Molekulare Neurologie
140392386,Neuropathologie
140392386,Immunologie
141272880,Neurowissenschaften
142808194,Anorganische Chemie
142808194,Theoretische Physik
142808194,Nanotechnologie
142808194,Koordinationschemie
142808194,Physikalische Chemie
142808194,Biophysik
142808194,Experimentalphysik
142808194,Organische Chemie
143648101,Physik der Kondensierten Materie
143648101,Local Density Approximation (LDA) / Lokale Dichte-Näherung
143648101,Elektronen-Spektroskopie
143648101,Quantum-Monte-Carlo-Simulationen
143648101,Massiv Parallele Simulationen
143648101,Dynamische Mean-Field-Theorie (DMFT)
143648101,Elektronische Korrelationen in Festkörpern
146371743,Informatik
146371743,Elektrotechnik
148646377,Experimentalphysik
148646377,Chemie
148646377,Biochemie
148646377,Bioinformatik
148646377,Theoretische Physik
148688621,Zellbiologie
148688621,Strukturbiologie
148688621,Biomedizin
148688621,Biochemie
148688621,Biophysik
148932336,Soft Matter Science / Forschung an Weicher Materie
148932336,Computersimulation
148932336,Oberflächenphysik
148932336,Physik
148932336,Chemie
148932336,Biologie
148932336,Ingenieurwissenschaften
151532952,Islamwissenschaften
151532952,Mittelalterliche Geschichte
151532952,Sinologie
151532952,Iranistik
151532952,Japanologie
151532952,Tibetologie
151533341,Neurobiologie
151533341,Tierphysiologie
151533341,Verhaltensbiologie
151533341,Zoologie
152112243,Stochastik (Mathematik)
152112243,Agrarökologie
152112243,Agrarökonomie
152112243,Tierzucht
152112243,Epidemiologie
152112243,Ökologische Modellbildung
152112243,Fernerkundung
152112243,Ökonometrie
152203169,Medizin
152381467,Veterinärmedizin
152381467,Humanmedizin
152381467,Biologie
152381728,Experimentelle Wirtschaftsforschung
152381728,Soziale Kognition
152381728,Ökonomisches Engineering
152381728,Verhaltensökonomik
152381728,Spieltheorie
152496120,Metallurgie
152496120,Werkstoffkunde
152496120,Chemie
152496120,Raumfahrt
152496120,Medizin
152496120,Verkehrswesen
154113120,Biochemie
154113120,Biologie
154113120,Genetik
154113120,Neurowissenschaften
154113120,Hals-Nasen-Ohren-Heilkunde
154113120,Physik
154113120,Medizin
154607274,Chemie
154607274,Elektrochemie
154607274,Katalyse
155487509,Geologie
155487509,Meteorologie
155487509,Chemie
155487509,Physik
155487509,Biologie
155487509,Geophysik
155487509,Mathematik
155794648,Politikwissenschaften
155794648,Kommunikationswissenschaften
157463299,Physik
157463299,Chemie
157660137,Anatomie
157660137,Biophysik
157660137,Innere Medizin
157660137,Pharmakologie
157660137,Zellbiologie
157660137,Physiologie
157660137,Biochemie
158230677,Informatik
158230677,Medizin
158989968,Medizin
158989968,Mikrobiologie
158989968,Immunologie
158989968,Virologie
159280219,Angewandte Mathematik
159280219,Statistik
159280219,Optimierung
159280219,Maschinensehen
159280219,Computer Vision
159280219,Maschinelles Lernen
159280219,Bildverarbeitung
159280219,Physik
159280219,Informatik
159419156,Biologie
159419156,Experimentelle Physik
159419156,Theoretische Physik
159419156,Bioanorganische Chemie
159419156,Koordinationschemie
159419156,Biophysik
159663715,Pharmazie
159663715,Systembiologie
159663715,Zellbiologie
159663715,Organische Chemie
159663715,Chemische Biologie
159663715,Mikrobiologie
159663715,Pharmakologie
159663715,Naturstoffchemie
159663715,Biotechnologie
159663715,Wirkstoffentwicklung
159663715,Onkologie
159975155,Psychologie
159975155,Betriebswirtschaftslehre
160201488,Biologie
160201488,Medizin
160225957,Chirurgie
160225957,Experimentelle Chirurgie
160225957,Nephrologie
160225957,Hämatologie
160225957,Immunologie
160225957,Dermatologie
160225957,Internistische Onkologie
160364472,Wirtschaftsinformatik
160364472,Technische Informatik
160364472,Algorithmen und Komplexität
160364472,Softwaretechnik
160364472,Intelligente Systeme
160364472,Theorie verteilter Systeme
160364472,Kryptografie und Sicherheit in Netzwerken
160364472,Informationsökonomie
160364472,Formale Methoden
160364472,Algorithmische Spieltheorie
160364472,Rechnernetze
160364472,Empirische Wirtschaftsforschung
160506045,Neurologie
160506045,Neurochirurgie
160506045,Psychiatrie
160506045,Komputationale Neurowissenschaften
160506045,Neurophysik
160506045,Experimentelle Neurologie
160506045,Kognitive Neurowissenschaften
160506045,Neurophysiologie
160506045,Psychologie
160548243,Pädiatrie
160548243,Virologie
160548243,Dermatologie
160548243,Massenspektrometrie
160548243,Biophysik
160548243,Immunologie
160564869,Immunologie
160564869,Gastroenterologie
160564869,Dermatologie
160564869,Rheumatologie
160564869,Pädiatrie
161030019,Biologie
161030019,Chemie
161030019,Medizin
161030019,Physik
161181472,Betriebswirtschaftslehre
161181472,Volkswirtschaftslehre
161181472,Ökonometrie
161220270,Immunologie
161793742,Bioinformatik
161793742,Experimentalphysik
161793742,Biophysik
161793742,Synthetisch-Organische Chemie
161793742,Molekulare Biowissenschaften
161793742,Theoretische Chemie
161793742,Theoretische Physik
161793742,Chemische Biologie
162347376,Germanistik
162347376,Evangelische Theologie
162347376,Katholische Theologie
162347376,Mittelalterarchäologie
162347376,Geschichtswissenschaften
162347376,Skandinavistik
162347376,Kunstgeschichte
162899918,Agrarökonomie
162899918,Entwicklungsökonomie
162899918,Agribusiness
162899918,Experimentelle Ökonomik
163372724,Klinische Psychologie
163372724,Psychopathologie
163372724,Statistik
163372724,Pädagogik
163372724,Entwicklungspsychologie
163372724,Psychologie
163372724,Medizin
163436311,Mathematik
163436311,Nichtlineare Dynamik in Physiologie und Medizin
163436311,Mathematische Modellierung und Datenanalyse
163436311,Neuronale Informationsverarbeitung
163436311,Kontrolltheorie
163436311,Partielle Differentialgleichungen
163436311,Nichtlineare Dynamik
163436311,Numerische Mathematik
163436311,Physik
163436311,Physikalische Chemie
163436311,Statistische Physik
163436311,Theoretische Physik
163557763,Maschinenbau
163557763,Physikalische Chemie
163557763,Verfahrenstechnik
163658437,Ökologie
163658437,Botanik
163658437,Zoologie
163806979,Mathematik
163806979,Quantenfeldtheorie
163806979,Stringtheorie
163849297,Betriebswirtschaftslehre
163849297,Management
163849297,Marketing
163849297,Hedonische Medienprodukte
163849297,Soziale Medien
163849297,Netzwerke
163849297,Konsumentenverhalten
163866004,Techniksoziologie
163866004,Innovationsökonomie
163866004,Methoden der empirischen Sozialforschung
163866004,Soziologie der Politik
163866004,Strategisches Marketing
163866004,Umweltprüfung und Umweltplanung
163866004,Stadt- und Regionalsoziologie
163866004,Organisationssoziologie
163866004,Kommunikations- und Mediensoziologie
163866004,Architektursoziologie
163866004,Technologie- und Innovationsmanagement
163866004,Allgemeine Soziologie
164295104,Medizin
164295104,Biologie
164295104,Veterinärmedizin
164295104,Immunologie
164295104,Mikrobiologie
164295104,Infektiologie
164295104,Biochemie
164295104,Bioinformatik
164315326,Kosmologie
164315326,Experimentelle Astroteilchenphysik
164315326,Theoretische Astroteilchenphysik
164315326,Theoretische Teilchenphysik
164315326,Experimentelle Teilchenphysik
164317292,Anglistik
164317292,Kunstgeschichte
164317292,Geschichte
164317292,Germanistik
164317292,Romanistik
164317292,Soziologie
164317292,Historische Anthropologie
164317292,Kulturwissenschaften
164317292,Medienwissenschaften
164481002,Elektrotechnik
164481002,Informationstechnik
164481002,Mathematik
164481002,Informatik
164481210,Physik
164481210,Materialwissenschaften
164481210,Elektrotechnik
164481210,Chemie
164540649,Spintronik
164540649,Quantenoptik
164540649,Quanteninformationsverarbeitung
164540649,Quantenphysik
164558368,Physik
164558368,Spintronik
164558368,Halbleiterphysik
164558368,Topotronik
164558368,Elektronik
164644301,Amerikanistik
164644301,Rechtsinformatik
164644301,Medienrecht
164644301,Internetrecht
164644301,Pädagogik
164644301,Arbeitsrecht
164644301,Sprachwissenschaften
164644301,Literaturwissenschaften
164644301,Medienwissenschaften
164644301,Anglistik
164644301,Rechtswissenschaften
164644301,Slavistik
164674487,Materialwissenschaften
164674487,Quantenphysik
165013332,Makromolekulare Chemie
165013332,Materialwissenschaften
165013332,Nanokomposite
165013332,Hybridmaterialien
165054336,Biochemie
165054336,Biophysik
165054336,Vaskuläre Biologie
165054336,Zellbiologie
165054336,Molekularbiologie
165054336,Mikrobiologie
165054336,Medizin
165054336,Immunologie
165295427,Bauingenieurwesen
165295427,Physik
165295427,Mineralogie
165295427,Chemie
165405448,Ethnologie
165405448,Agrarökonomie
165405448,Bodenwissenschaften
165405448,Pflanzenwissenschaften
165405448,Geografie
165405448,Geschichte
165956021,Astronomie
165956021,Geodäsie
166047863,Geowissenschaften
166047863,Informatik
166047863,Agrarwissenschaften
167288317,Verhaltensbiologie
167288317,Elektrotechnik
167288317,Zoologie
167288317,Bauelemente und Schaltungen
167288317,Rechnerarchitekturen und Eingebettete Systeme
167288317,Nachrichten- und Hochfrequenztechnik
167288317,Integrierte Systeme
167288317,Betriebs-
167288317,Kommunikations- und Informationssysteme
167288317,Softwaretechnologie
167288317,Tierökologie
167288317,Informatik
167466072,Materialwissenschaften
167466072,Mechanik
167470000,Elektrotechnik
167470000,Statistik
167470000,Nachrichtentechnik
167470000,Energietechnik
167470000,Informatik
167470000,Kommunikationstechnik
167470000,Informationstechnik
167839951,Bioinformatik
167839951,Robotik
167839951,Informatik
167917811,Anorganische Chemie
167917811,Physikalische Chemie
167917811,Kristallografie
167917811,Materialwissenschaften
167917811,Festkörperphysik
167917811,Elektronenmikroskopie
167917811,Elektrotechnik
168613136,Logik
168613136,Mathematik
168613136,Psychologie
168613136,Philosophie
168613136,Kognitionswissenschaften
168613136,Künstliche Intelligenz
169148856,Gießereiwesen
169148856,Strömungsmechanik
169148856,Wärmetechnik
169148856,Mechanische Verfahrenstechnik
169148856,Werkstoffwissenschaften
169148856,Thermodynamik
169148856,Stochastik
169148856,Physik
169148856,Materialwissenschaften
169148856,Maschinenbau
169148856,Informatik
169166737,Mathematik
169536409,Informationstechnik
169536409,Elektrotechnik
169536409,Elektronik
169536409,Nanotechnologie
169536409,Mikrotechnologie
169536409,Maschinenbau
169536409,Mikroelektronik
169536409,Mechatronik
169555413,Physik
169555413,Elementarteilchenphysik
170320015,Alte Geschichte
170320015,Empirische Kulturwissenschaften
170320015,Germanistik
170320015,Mediävistik
170320015,Osteuropäische Geschichte
170320015,Neuere Geschichte
170320015,Geschichte und Ethik der Medizin
170320015,Griechische Philologie
170320015,Politikwissenschaften
170320015,Amerikanistik
170320015,Kirchengeschichte
170320015,Zeitgeschichte
170483403,Bioinformatik
170483403,Pflanzenbiochemie
170483403,Pflanzenzüchtung
170483403,Systembiologie
170483403,Metabolomik
170483403,Pflanzenbiologie
170483403,Phytopathologie
170483403,Pflanzenphysiologie
170620586,Physik
170852269,Biologie
170852269,Geowissenschaften
170852269,Umweltwissenschaften
170852269,Klimawissenschaften
170852269,Atmosphärenwissenschaften
170852269,Physik
170852269,Mineralogie
170852269,Meteorologie
170852269,Chemie
171475307,Mikrobiologie
171475307,Biologie
171475307,Genetik
171475307,Molekularbiologie
171475307,Biochemie
171475307,Biogeochemie
172064178,Mittelalterliche Geschichte
172064178,Christliche Archäologie
172064178,Religions- und Missionswissenschaften
172064178,Lateinische Philologie des Mittelalters und der Neuzeit
172064178,Germanistische Mediävistik
172064178,Sinologie
172064178,Indologie
172114680,Bodenchemie
172114680,Umweltchemie
172114680,Wasserchemie
172114680,Physikalische Chemie
172114680,Ökotoxikologie
172114680,Mikrobiologie
172114680,Kolloidchemie
172114680,Bodenphysik
172114680,Hydrogeologie
172116086,Maschinenbau
172116086,Verfahrenstechnik
172116086,Physik
172394079,Wirtschaftssoziologie
172394079,Sozialpolitik
172394079,Industriesoziologie
172394079,Kultursoziologie
172394079,Alltagssoziologie
172394079,Wissenschaftssoziologie
172394079,Professionssoziologie
172394079,Politische Soziologie
172394079,Industrielle Beziehungen
172394079,Europastudien
172394079,Sozialstrukturanalyse
172394079,Europasoziologie
172394079,Bildungssoziologie
172394079,Verwaltungswissenschaften
172394079,Soziologie
172415596,Informatik
172415596,Robotik
172415596,Maschinelles Lernen
172417568,Biochemie
172417568,Biologie
172417568,Genetik
172417568,Bioinformatik
172417568,Molekulargenetik
172417568,Ökologie
172417568,Systematik
172417568,Pflanzenforschung
172417568,Genomik
172417568,Mathematische Modellierung
172417568,Populationsbiologie
172417568,Physiologie
172418080,Genetik
172418080,Pflanzenphysiologie
172418080,Genomforschung
172418080,Pflanzenzüchtung
172432838,Chemie
172432838,Elektrotechnik
172432838,Physik
172438440,Bauingenieurwesen
172438440,Lineare Differentialgeometrie
172438440,Entwurf und Konstruktion
172438440,Bionik
172438440,Verfahrenstechnik
172438440,Mathematik
172438440,Massivbau
172438440,Maschinenbau
172488437,Fertigungstechnik
172488437,Mechanik
172488437,Ingenieurwissenschaften
172488437,Konstruktiver Maschinenbau
172488437,Werkstofftechnik
172540668,Experimentalphysik
172540668,Nanomechanik
172540668,Mikrofluidik
172540668,Entzündung
172540668,Hämostaseologie
172540668,Strukturbiologie
172540668,Hämatologie
172542336,Chemie
172542336,Materialwissenschaften
172542336,Werkstofftechnik
172543101,Materialwissenschaften
172543101,Molekulare Bionik
172543101,Anorganische Funktionsmaterialien
172559843,Verfahrenstechnik
172559843,Optimierung
172559843,Katalyse
172559843,Engineered Porous Materials
172559843,Poröse Medien
172559843,Adsorption
172586392,Angewandte Mathematik
172586392,Wirtschaftsinformatik
172586392,Forstwissenschaften
172586392,Agrarwissenschaften
172586392,Wirtschaftswissenschaften
